"name","address","phone","specification","lat","long"
"Ecole maternelle Fauriel","32 rue des Francs Maçons 42100 ST ETIENNE","0477252022","","45.430841605702476","4.394910146143815"
"Ecole maternelle Chavanelle","20 rue Marcellin Allard 42000 ST ETIENNE","0477213414","","45.435521979779075","4.393029505920757"
"Ecole maternelle Rivière","44 rue Parmentier 42100 ST ETIENNE","0477570013","","45.415855716355935","4.399530240191108"
"Ecole maternelle Tardy","2 boulevard Robert Maurice 42100 ST ETIENNE","0477254243","","45.428045123464244","4.382850505083027"
"Ecole maternelle Alma","3 rue de l'Alma 42000 ST ETIENNE","0477411605","REP","45.440861801632835","4.383119485877739"
"Ecole primaire","11 rue Centrale 42610 ST GEORGES HAUTE VILLE","0477760964","","45.55514469883509","4.099190297804521"
"Ecole primaire Bourg","LE BOURG 42990 ST JUST EN BAS","0477248251","","45.73095362746159","3.8798000204311993"
"Ecole primaire Bourg","124 rue des scieurs de long 42122 ST MARCEL DE FELINES","0477632493","","45.868101104300244","4.1923403782277795"
"Ecole élémentaire Bourg","373 route LE BOURG 42590 ST PRIEST LA ROCHE","0477649661","","45.91372724061457","4.092633546575146"
"Ecole primaire Bourg","1 ROUTE COTE GAUTHIER 42800 ST ROMAIN EN JAREZ","0477207616","","45.556376114588645","4.534049715151184"
"Ecole primaire Bourg","Allée des frènes 42660 ST ROMAIN LES ATHEUX","0477512558","","45.35557627740199","4.3769397601822275"
"Ecole primaire Les Petits Rats Blancs","25 route de Pont Trambouze 42460 SEVELINGES","0474899125","","46.09743307233742","4.29750973969513"
"Ecole élémentaire Michelet","Rue Michelet 42350 LA TALAUDIERE","0477536069","","45.48100928143638","4.429580519783591"
"Ecole élémentaire Victor Hugo","4 impasse Victor Hugo 42350 LA TALAUDIERE","0477536381","","45.482783894153314","4.436179986809898"
"Ecole maternelle Côte Quart","3 rue Paul Langevin 42240 UNIEUX","0477566925","","45.3975696567096","4.27984956500534"
"Ecole maternelle Bourg","19 rue Jean Moulin 42240 UNIEUX","0477561876","","45.40403283760718","4.261279526040326"
"Ecole primaire Bourg","Rue de l'école 42590 VENDRANGES","0477649660","","45.94171398162889","4.1372098894301255"
"Ecole élémentaire La Colombe","Avenue de la Coise 42330 ST GALMIER","0477540150","","45.589843052960845","4.311850574125644"
"Ecole maternelle Bourg","5 rue des écoles 42440 LES SALLES","0477247989","","45.844364073848666","3.7920098062605705"
"Ecole primaire Bourg","72 place de l'Ecole 42380 LURIECQ","0477500860","","45.45205488737141","4.080250484506012"
"Ecole maternelle Hanc Christian Andersen","15 rue du Premier Mai 42800 RIVE DE GIER","0477750140","","45.53301240811227","4.62676044954924"
"Ecole maternelle Victor Hugo","Avenue Gaffard 42500 LE CHAMBON FEUGEROLLES","0477613130","REP","45.38663187704131","4.308880310286598"
"Ecole maternelle Les Sables","29 rue Jean Rostand 42153 RIORGES","0477717374","","46.04607816320159","4.029390447358309"
"Ecole primaire Bourg","21 rue de l'église 42630 ST VICTOR SUR RHINS","0474642005","","46.00529912415722","4.283309877586484"
"Ecole primaire","Rue des Ecoles 42550 USSON EN FOREZ","0477506224","","45.387770701143225","3.940099629598593"
"Ecole élémentaire Les Sables","42 rue Jean Bailly 42300 MABLY","0477705658","REP","46.05830088157044","4.068319728161876"
"Ecole primaire Bourg","34 route du Canal 42210 BOISSET LES MONTROND","0477545160","","45.62412425231601","4.212470586854913"
"Ecole élémentaire Marcel Pagnol","4 rue Nelson Mandela 42150 LA RICAMARIE","0477574900","REP+","45.40686792749366","4.363419715495651"
"Ecole primaire Guizay","10 rue DU DOCTEUR LAENNEC 42100 ST ETIENNE","0477574112","","45.408858393710325","4.393360192007118"
"Ecole primaire Bergson","8 rue Claude Odde 42000 ST ETIENNE","0477746444","","45.45922289999867","4.383509995424029"
"Ecole élémentaire Marcel Pagnol","17 allée des Violettes 42340 VEAUCHE","0477947831","","45.56320005931757","4.308189467694303"
"Ecole maternelle Prévert","4 rue du Berry 42400 ST CHAMOND","0477225508","REP+","45.47655318782125","4.531559689666696"
"Ecole maternelle Champagne","14 rue Parmentier 42100 ST ETIENNE","0477575820","","45.41858618455634","4.398820176650485"
"Ecole primaire Roger Salengro","28 rue Jean Monnet LE FAY 42650 ST JEAN BONNEFONDS","0477532832","","45.46910361514211","4.448299671382103"
"Ecole élémentaire","Rue de l'Eglise 42370 ST ANDRE D APCHON","0477658089","","46.033305619085645","3.929070112729811"
"Ecole primaire Montreynaud Vivaldi","Allée Bela Bartok 42000 ST ETIENNE","0477740690","REP+","45.46741691900897","4.404360468204"
"Ecole maternelle Grand Clos","4 allée Descos 42000 ST ETIENNE","0477320149","REP","45.446350699971276","4.368749894670855"
"Ecole élémentaire Jacques Prévert","4 rue du Berry 42400 ST CHAMOND","0477220340","REP+","45.47655318782125","4.531559689666696"
"Ecole maternelle Prévert","9 rue du Fort de Troyon 42300 MABLY","0477681628","REP","46.072400617650985","4.075429654243019"
"Ecole élémentaire Thomas Pesquet","32 rue Frechat 42300 VILLEREST","0477696357","","45.99120915905253","4.03444050875132"
"Ecole élémentaire Mirandole","164 route de la Mirandole 42300 VILLEREST","0477671300","","46.01771501786176","4.048422430952462"
"Ecole primaire Jules Verne","1 place J. VERNE 42160 BONSON","0477550289","","45.525573069463704","4.219679416460883"
"Ecole élémentaire Jean Monnet","14 rue Emile Reymond 42610 ST ROMAIN LE PUY","0477766138","","45.5549213283378","4.124500197450758"
"Ecole primaire Centre 2","14 rue Claudius Buard 42100 ST ETIENNE","0477800476","","45.42112907628209","4.395600045990146"
"Ecole élémentaire Tarentaize","Place Jean-François Gonon 42000 ST ETIENNE","0477380408","REP","45.436711781298136","4.381809926465544"
"Ecole élémentaire Croix-Berthaud","12 rue du 8 Mai 42400 ST CHAMOND","0477222499","","45.46737318005804","4.514630020297368"
"Ecole élémentaire Soleil","10  RUE DE MONTEIL 42000 ST ETIENNE","0477323015","REP+","45.4491528630363","4.404560432595657"
"Ecole maternelle Berkeley","11  RUE DE LA VAPEUR 42100 ST ETIENNE","0477252096","","45.42852938277232","4.392840221607756"
"Ecole élémentaire Charles Exbrayat","38 impasse des Lucioles 42660 PLANFOY","0477514425","","45.38508494692695","4.439630328463563"
"Ecole primaire Fontquentin","6 rue de Bourgogne 42300 ROANNE","0477721732","REP","46.03961022357103","4.078040639055665"
"Ecole élémentaire Les Sources","Boulevard du Château 42210 MONTROND LES BAINS","0477545789","","45.64207290321099","4.235170209897096"
"Ecole primaire Soleysel Descours","7 rue Saint Ennemond 42000 ST ETIENNE","0477330377","REP","45.434380832368994","4.381680350995059"
"Ecole élémentaire Jules Ferry","3 rue des Eaux Vives 42500 LE CHAMBON FEUGEROLLES","0477612009","REP","45.39743138782968","4.346900313599447"
"Ecole élémentaire Pontet","331 rue Aristide Briand 42153 RIORGES","0477716675","","46.05058546169654","4.062110155245747"
"Ecole primaire Bourg","130 rue de la Plagne 42740 ST PAUL EN JAREZ","0477734490","","45.480924986485405","4.575149627412955"
"Ecole élémentaire Montaud","2 place Vittone 42000 ST ETIENNE","0477321337","REP","45.44588537257076","4.381289548293827"
"Ecole élémentaire Métare Réjaillère","1  CHEMIN CLAUDE BERTHIER 42100 ST ETIENNE","0477251622","","45.41606659886441","4.4169405300668725"
"Ecole primaire Bourg","87 route de Rivas 42330 CUZIEU","0477545395","","45.60800098424778","4.260010487831694"
"Ecole élémentaire Paillon","40 rue Paillon 42000 ST ETIENNE","0477332337","REP","45.43092283357815","4.37807054731589"
"Ecole élémentaire Verlaine","4 rue Aristide Briand 42400 ST CHAMOND","0477221908","REP","45.45761296815681","4.506410440265996"
"Ecole élémentaire Dora Rivière","31 rue Amouroux 42100 ST ETIENNE","0477572910","","45.41429908252439","4.40013936442888"
"Ecole primaire Bourg","AU BOURG 42310 LA PACAUDIERE","0477641198","","46.17514744113201","3.868769712914038"
"Ecole primaire Brillié","20 rue Brillié 42600 MONTBRISON","0477769569","","45.60757899530153","4.073270226230898"
"Ecole élémentaire Tardy","2 rue des Ferrandiniers 42100 ST ETIENNE","0477321204","","45.42736022855388","4.383470409494027"
"Ecole primaire Grand Quartier","25 rue des Ecoles 42290 SORBIERS","0477536650","","45.503476495116814","4.435329479554708"
"Ecole primaire Le Valjoly","112 chemin des Eversins 42290 SORBIERS","0477536715","","45.4931879763343","4.433840637623186"
"Ecole primaire","5 place du 19 mars 1962 42720 BRIENNON","0477608142","","46.14949831190612","4.084931420604599"
"Ecole primaire","Impasse Bonlieu 42720 LA BENISSON DIEU","0477666218","","46.15036103391778","4.045360251823231"
"Ecole primaire Le Bourg","Rue Traversière 42660 LE BESSAT","0477204061","","45.36917886220232","4.514259972472762"
"Ecole élémentaire","5 rue du Couvent 42220 BOURG ARGENTAL","0477396581","","45.297025235158415","4.56262031706662"
"Ecole élémentaire Bourg","LE BOURG 42220 BURDIGNES","0971720247","","45.26982830926089","4.56469968254212"
"Ecole primaire Alphonse Daudet","39 chemin de la Picote 42320 CELLIEU","0477731199","","45.51807604081813","4.542620151659543"
"Ecole maternelle Zola","Rue Joannes Guignard 42500 LE CHAMBON FEUGEROLLES","0477612090","REP","45.39047336269292","4.3244705733062565"
"Ecole élémentaire Verlieu","VERLIEU 42410 CHAVANAY","0474872584","","45.433187094705126","4.743060295683004"
"Ecole primaire Bourg","50 rue 42110 CLEPPE","0477264821","","45.769929398810795","4.178350587349209"
"Ecole primaire de la Tour","Place des tilleuls 42260 CREMEAUX","0477625164","","45.90835637845338","3.927090445805009"
"Ecole primaire","Rue du 8 Mai 42460 CUINZIER","0477605304","","46.127599356391165","4.265800542127118"
"Ecole primaire Bourg","119 MONTEE DES ECOLIERS 42670 ECOCHE","0477636974","","46.1603754127678","4.299510222348105"
"Ecole primaire Bourg","6 chemin des écoliers 42360 ESSERTINES EN DONZY","0477288119","","45.75318659862479","4.3463595434682"
"Ecole élémentaire Le Mas","10  BOULEVARD DE FAYOL 42700 FIRMINY","0477560940","","45.3913036597401","4.291060413569595"
"Ecole primaire Renée Peillon","Rue du Dorlay 42320 LA GRAND CROIX","0477732308","","45.50008263125781","4.573349398796828"
"Ecole primaire Teyssonneyre","61 rue Louis Pasteur 42320 LA GRAND CROIX","0477732270","","45.49893483869672","4.565709506955012"
"Ecole maternelle","237 rue de Gruyères 42370 RENAISON","0477642103","","46.05075208084094","3.923000177215463"
"Ecole maternelle Centre","2 place des écoles 42150 LA RICAMARIE","0477809035","REP+","45.40437191482442","4.366269587765497"
"Ecole maternelle Mulsant","35 rue Saint Alban 42300 ROANNE","0477721562","","46.035869340424235","4.058339817036788"
"Ecole maternelle Cousteau","3 rue Louis Comté 42230 ROCHE LA MOLIERE","0477906877","","45.4331390468026","4.3210601093644385"
"Ecole maternelle Côte Durieux","12 rue de la Chiorarie 42230 ROCHE LA MOLIERE","0477906512","","45.43565290030278","4.336160356663721"
"Ecole primaire Les Carrières","15 chemin des Carrières LE BOURG 42380 PERIGNEUX","0477307609","","45.44433660474521","4.15522975783897"
"Ecole primaire Bourg","38 place de la Mairie 42630 PRADINES","0988467627","","45.998149018607734","4.175520533555687"
"Ecole primaire Bourg","399 rue du bourg 42130 MARCOUX","0477974014","","45.71150999876593","4.011699179193862"
"Ecole primaire Bourg","Route des Plaines 42600 LEZIGNEUX","0477976018","","45.568756835763054","4.059689429027305"
"Ecole élémentaire Jean de la Fontaine","Place P.H. Bonnassies 42420 LORETTE","0477732085","","45.50871959742572","4.581699912613938"
"Ecole primaire Chavanne","CHAVANNE 42400 ST CHAMOND","0477221964","","45.49154433009998","4.487620055964321"
"Ecole maternelle Lamartine","Avenue Antoine Pinay 42400 ST CHAMOND","0477222344","REP","45.475305476489346","4.512659839179176"
"Ecole primaire Le Bourg","LE BOURG 42800 STE CROIX EN JAREZ","0477202116","","45.47968437961781","4.646279594685567"
"Ecole primaire Les Magnolias","18 rue Germaine Robin 42160 ST CYPRIEN","0477552456","","45.53636308541786","4.234749569801857"
"Ecole primaire Bourg","Place du Combattant 42210 ST CYR LES VIGNES","0477289106","","45.67564984742122","4.299350375751885"
"Ecole maternelle Montreynaud-Molina","9 boulevard Antonio Vivaldi 42000 ST ETIENNE","0477793293","REP+","45.466905157569144","4.3983204266370945"
"Ecole primaire Victor Elie Louis","81 rue des Verchères 42800 GENILAC","0477758549","","45.53399501642347","4.579809956845399"
"Ecole maternelle Bourg","LE BOURG 42510 ST GEORGES DE BAROILLE","0477654189","","45.848849870700555","4.129959454187185"
"Ecole primaire","160 rue des écoles 42640 ST GERMAIN LESPINASSE","0477645282","","46.10137473915813","3.966289935534224"
"Ecole élémentaire Bourg","LE BOURG 42130 ST LAURENT ROCHEFORT","0477976149","","45.77326204198266","3.923310370800155"
"Ecole élémentaire Bourg","24 chemin des sirènes 42110 ST MARTIN LESTRA","0477285255","","45.72019585073559","4.353070373235611"
"Ecole primaire St Michel et Vérin","Rue de la Faverge 42410 ST MICHEL SUR RHONE","0474566643","","45.44361388163137","4.740590363561244"
"Ecole primaire","4 route de Barret 42240 ST PAUL EN CORNILLON","0477357080","","45.396559310839706","4.236280026510211"
"Ecole primaire Cherbuet","20 traversée des écoliers 42120 ST VINCENT DE BOISSET","0477620221","","46.00847460450701","4.121559349906905"
"Ecole élémentaire Le Sapin Géant","24 route du pont Souvignet 42660 TARENTAISE","0477204165","","45.373132397984335","4.487520013592895"
"Ecole primaire","Place Just de Rostaing 42340 VEAUCHETTE","0477948102","","45.56210634386983","4.265189730983532"
"Ecole primaire Bourg","68 route de colombier 42520 VERANNE","0474873800","","45.368256983236385","4.661860442269544"
"Ecole maternelle Bourg","7 rue de l'Hôtel de Ville 42390 VILLARS","0477747421","","45.46677492854545","4.353340125659706"
"Ecole primaire","Route du Chêne 42780 VIOLAY","0474639198","","45.8520349513745","4.348039644036094"
"Ecole primaire Bourg","85 rue des écoliers 42140 VIRICELLES","0477549265","","45.652466327636006","4.374520476095129"
"Ecole maternelle Barques","60 chemin des Bateliers 42170 ST JUST ST RAMBERT","0477523170","","45.50269349055705","4.257679551719975"
"Ecole primaire Le Pontin","2 impasse Ferriol 42230 ROCHE LA MOLIERE","0477906335","","45.4145937672704","4.308429845999854"
"Ecole primaire Le Bourg","113 route de la Croix du Sud 42310 ST BONNET DES QUARTS","0477641753","","46.13125024817041","3.8448196880500793"
"Ecole maternelle Bourg","Impasse du Parc 42290 SORBIERS","0477532415","","45.489693959004256","4.449589575405761"
"Ecole maternelle Glycines","Avenue Paccard 42340 VEAUCHE","0477947485","","45.56152167667183","4.2852098705150325"
"Ecole élémentaire Les Glycines","1 AVENUE PACCARD 42340 VEAUCHE","0477546126","","45.56217178700501","4.277319648117536"
"Ecole élémentaire Hubert Reeves","1 PLACE DE L'ENTENTE 42290 SORBIERS","0477532520","","45.48939710195759","4.446979964380474"
"Ecole primaire Bourg","Rue de Roanne 42430 ST JUST EN CHEVALET","0477650409","","45.91907330959854","3.8454301355583413"
"Ecole primaire","150 rue des Ecoles 42540 ST JUST LA PENDUE","0477635024","","45.89428680945079","4.245639508215286"
"Ecole maternelle Jean Ravon","2 rue des Cyclotouristes 42390 VILLARS","0477746722","","45.463382037381635","4.360369429887562"
"Ecole maternelle","Rue Bayard 42600 SAVIGNEUX","0477967960","","45.611820211430306","4.0856105573128705"
"Ecole primaire Bourg","LE BOURG 42130 MONTVERDUN","0477975823","","45.71568696681421","4.067720056703979"
"Ecole primaire René Mure","Rue Jules Ferry 42120 COMMELLE VERNAY","0477708938","","45.998083100738604","4.063629481090308"
"Ecole élémentaire Lamartine","29 boulevard Aristide Briand 42650 ST JEAN BONNEFONDS","0477950678","","45.448656844182985","4.444469525535084"
"Ecole élémentaire Jean Jaurès","5 passage Jean Macé 42240 UNIEUX","0477560474","","45.404754858181896","4.26122047137157"
"Ecole élémentaire François Villon","Boulevard de Fonsala 42400 ST CHAMOND","0477227219","REP+","45.47628992883215","4.529400470097042"
"Ecole primaire Bourg","AU BOURG 42310 CHANGY","0477641816","","46.14158828718398","3.892760140522224"
"Ecole élémentaire Jacques Prévert","9 rue du Fort de Troyon 42300 MABLY","0477705507","REP","46.072400617650985","4.075429654243019"
"Ecole primaire Bourg","115 rue des écoles 42370 ST ALBAN LES EAUX","0477659530","","46.01060471158701","3.9382198514827964"
"Ecole élémentaire Bourg","2 place de l'école 42830 ST PRIEST LA PRUGNE","0477629164","","45.96080578442558","3.7498995492416274"
"Ecole maternelle Tarentaize","7 place Jean-François Gonon 42000 ST ETIENNE","0477380405","REP","45.436831109912234","4.381700322040715"
"Ecole primaire Les Moulins","Le Bourg 42430 CHERIER","0477631781","","45.96457235429248","3.908569641215131"
"Ecole primaire Bourg","31 rue de l'école 42330 ST MEDARD EN FOREZ","0477940658","","45.597398986704846","4.362610581730553"
"Ecole élémentaire La Tardive","17 boulevard Saint-Charles 42700 FIRMINY","0477617467","","45.38690565109336","4.281770526157807"
"Ecole élémentaire Bourg","LE BOURG 42600 GREZIEUX LE FROMENTAL","0477761536","","45.619382986361046","4.151750430246324"
"Ecole primaire Villeboeuf Le Haut","9 ter rue Horace Vernet 42000 ST ETIENNE","0477213262","","45.431440665538744","4.402190435579596"
"Ecole primaire Les cédres- peupliers","Place Jean Gapiand 42170 ST JUST ST RAMBERT","0477554841","","45.507698073741615","4.2624102597618005"
"Ecole maternelle Kergomard","41 rue Jean Rivaud 42400 ST CHAMOND","0477220440","","45.46389030246149","4.493139432200053"
"Ecole élémentaire Centre","Place Lucien Neuwirth 42120 LE COTEAU","0477727446","","46.02786733626409","4.087779890928266"
"Ecole primaire Jomayère","85 rue Jomayère 42100 ST ETIENNE","0477575401","","45.41043542320877","4.3821505071418585"
"Ecole élémentaire Montrambert","6 impasse Guy Môquet 42150 LA RICAMARIE","0477570075","REP+","45.40106893619104","4.36127945037419"
"Ecole primaire","Chemin des Côtes 42260 ST GERMAIN LAVAL","0477654180","","45.82748447870452","4.011999416861644"
"Ecole élémentaire Montreynaud Molina","3 rue Franz Schubert 42000 ST ETIENNE","0477792448","REP+","45.46653599720791","4.397590550005067"
"Ecole primaire Bourg","1 route de Chezenas 42520 MACLAS","0474873895","","45.360966311687875","4.685479505614042"
"Ecole primaire Sail sous Couzan et Leigneux","BOURG 42890 SAIL SOUS COUZAN","0477245977","","45.72902783274246","3.969560004423713"
"Ecole élémentaire Les Ovides","12 rue des Ovides 42100 ST ETIENNE","0477214986","REP","45.438054633674014","4.416669530719497"
"Ecole élémentaire Massenet Pasteur","1  RUE DE BRETAGNE 42400 ST CHAMOND","0477225617","REP+","45.47429345737095","4.532420351578845"
"Ecole primaire Bourg","Route de Chezenas 42520 ST PIERRE DE BOEUF","0474871005","","45.37384524811886","4.7415004611235"
"Ecole primaire Les Ollières","7 ter allée des peupliers 42580 L ETRAT","0477740989","","45.48721588798893","4.375409911247693"
"Ecole primaire Chatelard","20 rue Loubet 42400 ST CHAMOND","0477296587","REP","45.473949226077416","4.5060905230128565"
"Ecole élémentaire Montreynaud St Saëns","13 rue Jean-Sébastien Bach 42000 ST ETIENNE","0477741950","REP+","45.47273191159936","4.39340964323533"
"Ecole maternelle Montaud","5 boulevard Albert 1er 42000 ST ETIENNE","0477743724","REP","45.44839412122971","4.382119590811147"
"Ecole primaire Charles Gallet","10 boulevard Charles Gallet 42120 LE COTEAU","0477727917","","46.023396436230364","4.093814079261323"
"Ecole élémentaire Le Meynet","LE MEYNET 42130 ARTHUN","0477246407","","45.77463761855258","4.026450362595002"
"Ecole primaire Bourg","12 route de Montbrison 42600 CHALAIN D UZORE","0477970370","","45.67137673039401","4.0715694163663105"
"Ecole primaire Bourg","Impasse des écoles 42170 CHAMBLES","0477524598","","45.44145122698838","4.236810313598663"
"Ecole élémentaire Victor Hugo","7 rue Raoul Follereau 42500 LE CHAMBON FEUGEROLLES","0477561856","REP","45.38530786842765","4.306579418827878"
"Ecole primaire Croix Leigne","CROIX LEIGNE 42190 CHANDON","0477603250","","46.14932241566948","4.180519780029163"
"Ecole primaire","81 rue des Ecoles 42460 COUTOUVRE","0477662035","","46.07314647388012","4.210140602654731"
"Ecole élémentaire Philippe Monnet","43 route de St Bonnet des Quarts 42310 LE CROZET","0426244114","","46.1703123191798","3.8554900874743043"
"Ecole primaire Bourg","133 chemin des écoliers 42110 EPERCIEUX ST PAUL","0477270945","","45.791402446406686","4.2106596378094965"
"Ecole primaire du 8 Mai","26 rue du 8 Mai 42110 FEURS","0477260531","","45.745452082153456","4.222700357440185"
"Ecole maternelle Tardive","17 boulevard Saint-Charles 42700 FIRMINY","0477560749","","45.38690565109336","4.281770526157807"
"Ecole maternelle Parc","34 rue du Champ de Mars 42700 FIRMINY","0477561456","","45.39059959673099","4.286110510220405"
"Ecole primaire La Gimond","61 chemin de Picard 42140 LA GIMOND","0477309209","","45.556713472145105","4.411398064269159"
"Ecole maternelle Curie","2 rue Fleury Thévenet 42420 LORETTE","0477732707","","45.51166681249059","4.582510217407991"
"Ecole maternelle Montrambert","2 impasse Guy Môquet 42150 LA RICAMARIE","0477806013","REP+","45.40163419677703","4.360859907570762"
"Ecole élémentaire","Place de l'Ecole 42340 RIVAS","0477948547","","45.58553212201213","4.248139742235746"
"Ecole élémentaire Crozon","35 bis avenue Carnot 42300 ROANNE","0477721554","","46.04196811607486","4.069939625293927"
"Ecole primaire Bourg","228 rue du Pilat 42520 ROISEY","0474874880","","45.38727030660983","4.671990355233828"
"Ecole primaire Bourg","137 rue de la Mairie 42640 NOAILLY","0477666203","","46.13674110851943","4.011620324245449"
"Ecole primaire Bourg","LE BOURG 42260 POMMIERS EN FOREZ","0477654234","","45.83044831261969","4.06259050552085"
"Ecole primaire","208 rue des Chardons Bleus 42155 POUILLY LES NONAINS","0477668164","","46.0417174198619","3.985319560156859"
"Ecole primaire Bourg","120 rue de l'école 42600 PRECIEUX","0477766034","","45.58691078276187","4.150276742129108"
"Ecole primaire Bourg","35 rue de la Mairie 42360 MONTCHAL","0477286681","","45.82684606250412","4.31545042660672"
"Ecole primaire Bourg","LE BOURG 42720 NANDAX","0477653424","","46.097524337491926","4.163759387335891"
"Ecole primaire Bourg","LE BOURG 42520 MALLEVAL","0474871672","","45.38403939837329","4.726170350234503"
"Ecole primaire Jean Côte","550 route de Sainte-Anne 42130 MARCILLY LE CHATEL","0477974287","","45.69688399969971","4.029990402815794"
"Ecole primaire Bourg","107 rue du relais de poste 42110 ST BARTHELEMY LESTRA","0477285060","","45.72075483015958","4.341113522019544"
"Ecole maternelle Croix Berthaud","14 rue du 8 Mai 42400 ST CHAMOND","0477222836","","45.46748823241112","4.514780352398045"
"Ecole primaire Petit Coin","31 rue Palluat de Besset 42000 ST ETIENNE","0477329161","","45.44318636878038","4.3741706445200785"
"Ecole maternelle Soleil","16 rue de Monteil 42000 ST ETIENNE","0477253660","REP+","45.44830976452828","4.405290181974018"
"Ecole maternelle Vivaraize","4 passage du Pré des Soeurs 42100 ST ETIENNE","0477570467","","45.423428722631456","4.400910254347063"
"Ecole maternelle Côte Chaude","9 impasse Louis Jouvet 42000 ST ETIENNE","0477324866","REP","45.44546147187213","4.361600413868362"
"Ecole maternelle Paillon","2 A rue Basson 42000 ST ETIENNE","0477330477","REP","45.433345398218734","4.378220142549494"
"Ecole maternelle Pasteur","Rue de Montbrison 42530 ST GENEST LERPT","0477902257","","45.44762068324886","4.335340086524011"
"Ecole élémentaire La République","LA REPUBLIQUE 42660 ST GENEST MALIFAUX","0477514308","","45.358017699292255","4.4608904585449105"
"Ecole primaire Nelson Mandela","LE SARDON 42800 GENILAC","0477837944","","45.51919741527709","4.591160187623728"
"Ecole primaire Les Palices","LES PALICES 42370 ST HAON LE VIEUX","0477644442","","46.075775467380325","3.9068394748194537"
"ECOLE PRIMAIRE PUBLIQUE","Bourg 42590 ST JODARD","0477634157","","45.881354458196704","4.1306100199918"
"Ecole primaire Bourg","LE BOURG 42800 ST JOSEPH","0477751017","","45.557574621115855","4.620760236399691"
"Ecole primaire Bourg","Rue de la Thoranche 42210 ST LAURENT LA CONCHE","0477289276","","45.6827859387051","4.226190603759829"
"Ecole primaire du Pré Vert","ST PAUL DE VEZELIN 42590 VEZELIN SUR LOIRE","0477634029","","45.90893163526254","4.090302744426914"
"Ecole primaire Bourg","25 chemin du moulin 42110 SALT EN DONZY","0477265040","","45.7373910412732","4.290720603328312"
"Ecole élémentaire Bourg","2 place du Planil 42800 TARTARAS","0477837964","","45.55379304657855","4.667950139666649"
"Ecole primaire Bourg","3 rue des bretons 42580 LA TOUR EN JAREZ","0477747506","","45.48608947951976","4.38586038341162"
"Ecole élémentaire Bourg","LE BOURG 42210 UNIAS","0477545858","","45.60822140432131","4.227530430943858"
"Ecole primaire Bourg","54 impasse de l'Ecole 42320 VALFLEURY","0477208590","","45.52352480867518","4.492230042771228"
"Ecole primaire Bourg","15 allée des pommiers 42600 VERRIERES EN FOREZ","0477762616","","45.57114146880458","3.996370034943335"
"Ecole maternelle Bois Monzil","1 RUE MIRABEAU 42390 VILLARS","0477742938","","45.46538587423969","4.368810579705353"
"Ecole élémentaire Hubert Pouquet","6 rue des Ecoles 42390 VILLARS","0477747534","","45.46741459803242","4.354290042487961"
"Ecole primaire Bourg","19 place de l'école 42460 VILLERS","0477605503","","46.122224884634264","4.221450047772815"
"Ecole maternelle Métare Réjaillère","1  CHEMIN CLAUDE BERTHIER 42100 ST ETIENNE","0477213057","","45.41606659886441","4.4169405300668725"
"Ecole maternelle Ovides","6 rue des Ovides 42100 ST ETIENNE","0477214886","REP","45.43792984506964","4.4151402062354945"
"Ecole primaire Jules Verne","7 route du Berne 42330 AVEIZIEUX","0477940099","","45.564811978571825","4.370409383995325"
"Ecole élémentaire Les Sables","664 rue Raymond Poincaré 42153 RIORGES","0477680831","","46.04618141636801","4.028730209679356"
"Ecole élémentaire Magand","Place du 8 Mai 1945 42290 SORBIERS","0477532454","","45.48928359738261","4.450819611890431"
"Ecole maternelle Thomas Pesquet","1068 rue Jean Moulin 42300 VILLEREST","0477696017","","45.99204345654064","4.033709396071725"
"Ecole élémentaire Bourg","LE BOURG 42460 LA GRESLE","0474644263","","46.07537078450619","4.283019498050551"
"Ecole élémentaire Francs Maçons","8 bis rue des Francs Maçons 42100 ST ETIENNE","0477213465","","45.430542065224685","4.3921999498052395"
"Ecole primaire Bourg","174 rue de Trébande 42640 ST ROMAIN LA MOTTE","0477645224","","46.08456378759558","3.9835099079233345"
"Ecole élémentaire Bourg","28 place de la bascule 42520 ST APPOLINARD","0474873252","","45.34157668083669","4.6518497355804165"
"Ecole maternelle Pagnol","Rue Pagnol 42340 VEAUCHE","0477546389","","45.56757704955335","4.303530595801503"
"Ecole élémentaire Pasteur","Rue de Montbrison 42530 ST GENEST LERPT","0477902330","","45.44762068324886","4.335340086524011"
"Ecole primaire Francis Nicolas","43 avenue Berthelot 42152 L HORME","0477221743","REP+","45.49207925243392","4.555790501235669"
"Ecole élémentaire Grand Clos","6 allée Vital Descos 42000 ST ETIENNE","0477256639","REP","45.446186633332324","4.369279374486381"
"Ecole primaire Estiallet","Rue de la Blanchisserie 42600 MONTBRISON","0477585189","","45.60756741674936","4.044069812454453"
"Ecole maternelle Mirandole","164 route de la Mirandole 42300 VILLEREST","0477729690","","46.01771501786176","4.048422430952462"
"Ecole élémentaire Guitton","15 rue du Bois Monzil Le Haut 42390 VILLARS","0477796411","","45.466192095889845","4.366800544357036"
"Ecole primaire Simone Veil","0 rue Buissonnière 42155 LENTIGNY","0477633413","","45.995565336716744","3.9786800573629058"
"Ecole primaire Bourg","Chemin Vieux 42590 NEULISE","0477646292","","45.89881986874828","4.18269992252489"
"Ecole maternelle Montreynaud St Saëns","13 rue Jean Sébastien Bach 42000 ST ETIENNE","0477793929","REP+","45.47369996054916","4.3934902489643415"
